capital_from,capital_to,distance_km
Philipsburg,Freetown,5482.51
Philipsburg,Singapore,17440.37
Philipsburg,Philipsburg,0.0
Philipsburg,Bratislava,7814.22
Philipsburg,Ljubljana,7636.89
Philipsburg,Honiara,15300.3
Philipsburg,Mogadishu,11883.47
Philipsburg,Pretoria,10985.47
Philipsburg,Juba,10342.07
Philipsburg,Madrid,6152.9
Philipsburg,Colombo,15101.7
Philipsburg,Khartoum,10057.46
Philipsburg,Paramaribo,1596.15
Philipsburg,Longyearbyen,7795.55
Philipsburg,Mbabane,11285.17
Philipsburg,Stockholm,7796.57
Philipsburg,Bern,7093.36
Philipsburg,Damascus,9754.23
Philipsburg,Taipei,15216.21
Philipsburg,Dushanbe,11986.55
Philipsburg,Dar es Salaam,11548.35
Philipsburg,Bangkok,16060.06
Philipsburg,Dili,18617.01
Philipsburg,Lome,7085.76
Philipsburg,Nuku'alofa,12960.84
Philipsburg,Port of Spain,831.31
Philipsburg,Tunis,7360.21
Philipsburg,Ankara,9232.14
Philipsburg,Ashgabat,11312.13
Philipsburg,Grand Turk,930.73
Philipsburg,Funafuti,13235.6
Philipsburg,Kampala,10597.44
Philipsburg,Kyiv,8730.49
Philipsburg,Abu Dhabi,11767.84
Philipsburg,London,6593.49
Philipsburg,Washington,2679.35
Philipsburg,Montevideo,5895.73
Philipsburg,Tashkent,11809.25
Philipsburg,Port-Vila,14610.09
Philipsburg,Caracas,930.36
Philipsburg,Hanoi,15519.64
Philipsburg,Charlotte Amalie,204.37
Philipsburg,Mata-Utu,12454.74
Philipsburg,Sanaa,11239.31
Philipsburg,Lusaka,10671.29
Philipsburg,Harare,11028.01
Philipsburg,Washington,2679.35
Philipsburg,,7172.11
Philipsburg,North Nicosia,9437.77
Philipsburg,,7172.11
Philipsburg,,7172.11
Philipsburg,Diego Garcia,15063.35
Philipsburg,,7172.11
Bratislava,Hargeisa,4967.37
Bratislava,King Edward Point,12417.28
Bratislava,Port-aux-Français,11946.31
Bratislava,Jerusalem,2376.17
Bratislava,Mariehamn,1344.03
Bratislava,Yaren,13987.28
Bratislava,Marigot,7813.37
Bratislava,Atafu,15602.24
Bratislava,El-Aaiún,3507.3
Bratislava,Kabul,4516.68
Bratislava,Tirana,788.77
Bratislava,Algiers,1709.99
Bratislava,Pago Pago,16178.91
Bratislava,Andorra la Vella,1371.31
Bratislava,Luanda,6323.6
Bratislava,The Valley,7799.64
Bratislava,Saint John's,7797.71
Bratislava,Buenos Aires,11847.84
Bratislava,Yerevan,2347.46
Bratislava,Oranjestad,8773.18
Bratislava,Canberra,15854.35
Bratislava,Vienna,56.06
Bratislava,Baku,2729.6
Bratislava,Nassau,8289.45
Bratislava,Manama,3787.79
Bratislava,Dhaka,6862.59
Bratislava,Bridgetown,7952.49
Bratislava,Minsk,971.24
Bratislava,Brussels,971.56
Bratislava,Belmopan,9725.06
Bratislava,Porto-Novo,4818.43
Bratislava,Hamilton,6852.49
Bratislava,Thimphu,6524.93
Bratislava,La Paz,11014.54
Bratislava,Sarajevo,486.61
Bratislava,Gaborone,8108.27
Bratislava,Brasilia,9557.3
Bratislava,Road Town,7899.74
Bratislava,Bandar Seri Begawan,10185.89
Bratislava,Sofia,777.04
Bratislava,Ouagadougou,4328.18
Bratislava,Rangoon,7827.78
Bratislava,Bujumbura,5830.39
Bratislava,Phnom Penh,8899.74
Bratislava,Yaounde,4936.67
Bratislava,Ottawa,6635.24
Bratislava,Praia,5233.06
Bratislava,George Town,9041.8
Bratislava,Bangui,4854.28
Bratislava,N'Djamena,4001.66
Bratislava,Santiago,12537.25
Bratislava,Beijing,7436.15
Bratislava,The Settlement,10760.71
Bratislava,West Island,10258.17
Bratislava,Bogota,9720.41
Bratislava,Moroni,7113.63
Bratislava,Kinshasa,5815.13
Bratislava,Brazzaville,5807.81
Bratislava,Avarua,17001.24
Bratislava,San Jose,10011.77
Bratislava,Yamoussoukro,5047.1
Bratislava,Zagreb,274.71
Bratislava,Havana,8795.13
Bratislava,Willemstad,8724.31
Bratislava,Nicosia,1969.61
Bratislava,Prague,289.19
Bratislava,Copenhagen,892.16
Bratislava,Djibouti,4721.99
Bratislava,Roseau,7908.81
Bratislava,Santo Domingo,8284.36
Bratislava,Quito,10444.84
Bratislava,Cairo,2343.56
Bratislava,San Salvador,10056.15
Bratislava,Malabo,4984.57
Bratislava,Asmara,4152.98
Bratislava,Tallinn,1349.95
Bratislava,Addis Ababa,4786.63
Bratislava,Stanley,13152.74
Bratislava,Torshavn,2144.93
Bratislava,Suva,16272.22
Bratislava,Helsinki,1429.34
Bratislava,Paris,1093.5
Bratislava,Papeete,16401.03
Bratislava,Libreville,5344.21
Bratislava,Banjul,4943.99
Bratislava,Tbilisi,2288.87
Bratislava,Berlin,552.96
Bratislava,Accra,5000.61
Bratislava,Gibraltar,2273.12
Bratislava,Athens,1250.29
Bratislava,Nuuk,4368.5
Bratislava,Saint George's,8195.88
Bratislava,Hagatna,11452.31
Bratislava,Guatemala City,10068.9
Bratislava,Saint Peter Port,1446.64
Bratislava,Conakry,5165.23
Bratislava,Bissau,5039.83
Bratislava,Georgetown,8356.23
Bratislava,Port-au-Prince,8456.49
Bratislava,Vatican City,785.58
Bratislava,Tegucigalpa,9884.24
Bratislava,Budapest,164.03
Bratislava,Reykjavik,2935.97
Bratislava,New Delhi,5519.88
Bratislava,Jakarta,10493.91
Bratislava,Tehran,3128.6
Bratislava,Baghdad,2806.87
Bratislava,Dublin,1736.42
Bratislava,Douglas,1643.67
Bratislava,Jerusalem,2376.17
Bratislava,Rome,784.36
Bratislava,Kingston,8822.42
Bratislava,Tokyo,9120.3
Bratislava,Saint Helier,1416.3
Bratislava,Amman,2397.96
Bratislava,Astana,3845.01
Bratislava,Nairobi,5799.82
Bratislava,Tarawa,14137.53
Bratislava,Pyongyang,8065.14
Bratislava,Seoul,8258.73
Bratislava,Pristina,686.71
Bratislava,Kuwait City,3358.4
Bratislava,Bishkek,4424.55
Bratislava,Vientiane,8211.83
Bratislava,Riga,1086.47
Bratislava,Beirut,2204.13
Bratislava,Maseru,8641.83
Bratislava,Monrovia,5338.73
Bratislava,Tripoli,1727.41
Bratislava,Vaduz,581.89
Bratislava,Vilnius,922.71
Bratislava,Luxembourg,822.06
Bratislava,Skopje,763.02
Bratislava,Antananarivo,8021.14
Bratislava,Lilongwe,7075.64
Bratislava,Kuala Lumpur,9346.11
Bratislava,Male,7224.33
Bratislava,Bamako,4572.4
Bratislava,Valletta,1379.41
Bratislava,Majuro,13387.89
Bratislava,Nouakchott,4481.11
Bratislava,Port Louis,8566.27
Bratislava,Mexico City,10217.85
Bratislava,Palikir,12818.37
Bratislava,Chisinau,891.08
Bratislava,Monaco,897.16
Bratislava,Ulaanbaatar,6282.22
Bratislava,Podgorica,657.27
Bratislava,Plymouth,7858.0
Bratislava,Rabat,2532.77
Bratislava,Maputo,8350.89
Bratislava,Windhoek,7831.66
Bratislava,Kathmandu,6187.2
Bratislava,Amsterdam,985.85
Bratislava,Noumea,16058.28
Bratislava,Wellington,18100.73
Bratislava,Managua,9981.89
Bratislava,Niamey,4083.05
Bratislava,Abuja,4423.39
Bratislava,Alofi,16711.16
Bratislava,Kingston,16742.02
Bratislava,Saipan,11349.53
Bratislava,Oslo,1372.98
Bratislava,Muscat,4544.78
Bratislava,Islamabad,4859.02
Bratislava,Melekeok,11357.2
Bratislava,Panama City,9762.35
Bratislava,Port Moresby,13690.24
Bratislava,Asuncion,11012.11
Bratislava,Lima,11305.27
Bratislava,Manila,9808.32
Bratislava,Adamstown,16171.31
Bratislava,Warsaw,533.54
Bratislava,Lisbon,2353.75
Bratislava,San Juan,8006.49
Bratislava,Doha,3930.84
Bratislava,Bucharest,805.36
Bratislava,Moscow,1633.45
Bratislava,Kigali,5690.91
Bratislava,Gustavia,7811.18
Bratislava,Jamestown,7451.38
Bratislava,Basseterre,7847.49
Bratislava,Castries,7983.1
Bratislava,Saint-Pierre,5310.74
Bratislava,Kingstown,8068.86
Bratislava,Apia,16110.4
Bratislava,San Marino,593.07
Bratislava,Sao Tome,5392.22
Bratislava,Riyadh,3677.57
Bratislava,Dakar,4886.62
Bratislava,Belgrade,450.9
Bratislava,Victoria,6935.03
Bratislava,Freetown,5240.68
Bratislava,Singapore,9660.87
Bratislava,Philipsburg,7814.22
Bratislava,Bratislava,0.0
Bratislava,Ljubljana,305.68
Bratislava,Honiara,14490.91
Bratislava,Mogadishu,5779.12
Bratislava,Pretoria,8253.71
Bratislava,Juba,4993.74
Bratislava,Madrid,1862.26
Bratislava,Colombo,7431.64
Bratislava,Khartoum,3876.66
Bratislava,Paramaribo,8216.06
Bratislava,Longyearbyen,3351.5
Bratislava,Mbabane,8365.31
Bratislava,Stockholm,1246.19
Bratislava,Bern,738.91
Bratislava,Damascus,2282.23
Bratislava,Taipei,8969.25
Bratislava,Dushanbe,4236.34
Bratislava,Dar es Salaam,6463.17
Bratislava,Bangkok,8395.8
Bratislava,Dili,12085.8
Bratislava,Lome,4896.99
Bratislava,Nuku'alofa,16812.9
Bratislava,Port of Spain,8291.83
Bratislava,Tunis,1382.29
Bratislava,Ankara,1553.0
Bratislava,Ashgabat,3499.73
Bratislava,Grand Turk,8135.38
Bratislava,Funafuti,15301.6
Bratislava,Kampala,5505.35
Bratislava,Kyiv,1005.75
Bratislava,Abu Dhabi,4187.43
Bratislava,London,1289.02
Bratislava,Washington,7192.15
Bratislava,Montevideo,11716.06
Bratislava,Tashkent,4117.21
Bratislava,Port-Vila,15746.34
Bratislava,Caracas,8703.32
Bratislava,Hanoi,8204.75
Bratislava,Charlotte Amalie,7928.41
Bratislava,Mata-Utu,16121.67
Bratislava,Sanaa,4403.01
Bratislava,Lusaka,7127.16
Bratislava,Harare,7436.2
Bratislava,Washington,7192.15
Bratislava,,5585.27
Bratislava,North Nicosia,1968.16
Bratislava,,5585.27
Bratislava,,5585.27
Bratislava,Diego Garcia,8172.77
Bratislava,,5585.27
Ljubljana,Hargeisa,4925.12
Ljubljana,King Edward Point,12116.75
Ljubljana,Port-aux-Français,11862.18
Ljubljana,Jerusalem,2383.2
Ljubljana,Mariehamn,1605.14
Ljubljana,Yaren,14292.51
Ljubljana,Marigot,7636.39
Ljubljana,Atafu,15871.77
Ljubljana,El-Aaiún,3218.11
Ljubljana,Kabul,4723.06
Ljubljana,Tirana,677.31
Ljubljana,Algiers,1406.49
Ljubljana,Pago Pago,16446.8
Ljubljana,Andorra la Vella,1108.67
Ljubljana,Luanda,6079.84
Ljubljana,The Valley,7623.03
Ljubljana,Saint John's,7613.81
Ljubljana,Buenos Aires,11553.05
Ljubljana,Yerevan,2510.07
Ljubljana,Oranjestad,8600.16
Ljubljana,Canberra,16059.35
Ljubljana,Vienna,277.17
Ljubljana,Baku,2915.06
Ljubljana,Nassau,8183.15
Ljubljana,Manama,3868.26
Ljubljana,Dhaka,7084.2
Ljubljana,Bridgetown,7749.47
Ljubljana,Minsk,1276.42
Ljubljana,Brussels,920.95
Ljubljana,Belmopan,9631.29
Ljubljana,Porto-Novo,4531.94
Ljubljana,Hamilton,6734.6
Ljubljana,Thimphu,6756.1
Ljubljana,La Paz,10762.07
Ljubljana,Sarajevo,391.79
Ljubljana,Gaborone,7911.28
Ljubljana,Brasilia,9270.08
Ljubljana,Road Town,7728.67
Ljubljana,Bandar Seri Begawan,10421.26
Ljubljana,Sofia,794.33
Ljubljana,Ouagadougou,4028.85
Ljubljana,Rangoon,8044.29
Ljubljana,Bujumbura,5666.5
Ljubljana,Phnom Penh,9125.46
Ljubljana,Yaounde,4683.14
Ljubljana,Ottawa,6609.63
Ljubljana,Praia,4943.39
Ljubljana,George Town,8928.75
Ljubljana,Bangui,4635.58
Ljubljana,N'Djamena,3763.81
Ljubljana,Santiago,12257.16
Ljubljana,Beijing,7732.53
Ljubljana,The Settlement,10927.98
Ljubljana,West Island,10390.1
Ljubljana,Bogota,9536.42
Ljubljana,Moroni,7011.74
Ljubljana,Kinshasa,5579.5
Ljubljana,Brazzaville,5572.11
Ljubljana,Avarua,17199.56
Ljubljana,San Jose,9877.25
Ljubljana,Yamoussoukro,4745.42
Ljubljana,Zagreb,118.36
Ljubljana,Havana,8698.7
Ljubljana,Willemstad,8546.5
Ljubljana,Nicosia,1992.79
Ljubljana,Prague,448.49
Ljubljana,Copenhagen,1078.32
Ljubljana,Djibouti,4680.92
Ljubljana,Roseau,7717.78
Ljubljana,Santo Domingo,8130.2
Ljubljana,Quito,10260.71
Ljubljana,Cairo,2294.65
Ljubljana,San Salvador,9952.22
Ljubljana,Malabo,4719.92
Ljubljana,Asmara,4095.8
Ljubljana,Tallinn,1636.57
Ljubljana,Addis Ababa,4706.49
Ljubljana,Stanley,12847.22
Ljubljana,Torshavn,2235.66
Ljubljana,Suva,16574.64
Ljubljana,Helsinki,1714.11
Ljubljana,Paris,969.28
Ljubljana,Papeete,16520.02
Ljubljana,Libreville,5083.54
Ljubljana,Banjul,4642.51
Ljubljana,Tbilisi,2469.09
Ljubljana,Berlin,723.74
Ljubljana,Accra,4707.89
Ljubljana,Gibraltar,1990.97
Ljubljana,Athens,1175.47
Ljubljana,Nuuk,4423.75
Ljubljana,Saint George's,7996.08
Ljubljana,Hagatna,11752.39
Ljubljana,Guatemala City,9972.84
Ljubljana,Saint Peter Port,1329.89
Ljubljana,Conakry,4860.02
Ljubljana,Bissau,4736.5
Ljubljana,Georgetown,8131.74
Ljubljana,Port-au-Prince,8310.43
Ljubljana,Vatican City,489.98
Ljubljana,Tegucigalpa,9774.4
Ljubljana,Budapest,384.14
Ljubljana,Reykjavik,3005.66
Ljubljana,New Delhi,5722.83
Ljubljana,Jakarta,10677.42
Ljubljana,Tehran,3280.93
Ljubljana,Baghdad,2901.62
Ljubljana,Dublin,1692.84
Ljubljana,Douglas,1622.78
Ljubljana,Jerusalem,2383.2
Ljubljana,Rome,489.08
Ljubljana,Kingston,8689.34
Ljubljana,Tokyo,9425.69
Ljubljana,Saint Helier,1293.85
Ljubljana,Amman,2413.38
Ljubljana,Astana,4128.0
Ljubljana,Nairobi,5682.68
Ljubljana,Tarawa,14441.55
Ljubljana,Pyongyang,8366.78
Ljubljana,Seoul,8560.15
Ljubljana,Pristina,649.56
Ljubljana,Kuwait City,3444.11
Ljubljana,Bishkek,4679.84
Ljubljana,Vientiane,8447.72
Ljubljana,Riga,1380.28
Ljubljana,Beirut,2234.26
Ljubljana,Maseru,8448.14
Ljubljana,Monrovia,5033.33
Ljubljana,Tripoli,1466.38
Ljubljana,Vaduz,401.56
Ljubljana,Vilnius,1227.05
Ljubljana,Luxembourg,741.9
Ljubljana,Skopje,713.68
Ljubljana,Antananarivo,7925.99
Ljubljana,Lilongwe,6922.36
Ljubljana,Kuala Lumpur,9540.52
Ljubljana,Male,7320.43
Ljubljana,Bamako,4266.94
Ljubljana,Valletta,1129.05
Ljubljana,Majuro,13687.41
Ljubljana,Nouakchott,4182.85
Ljubljana,Port Louis,8514.16
Ljubljana,Mexico City,10170.48
Ljubljana,Palikir,13123.8
Ljubljana,Chisinau,1103.26
Ljubljana,Monaco,616.83
Ljubljana,Ulaanbaatar,6580.92
Ljubljana,Podgorica,552.49
Ljubljana,Plymouth,7673.88
Ljubljana,Rabat,2246.47
Ljubljana,Maputo,8179.48
Ljubljana,Windhoek,7602.62
Ljubljana,Kathmandu,6408.7
Ljubljana,Amsterdam,988.56
Ljubljana,Noumea,16355.88
Ljubljana,Wellington,18348.13
Ljubljana,Managua,9862.14
Ljubljana,Niamey,3790.4
Ljubljana,Abuja,4151.11
Ljubljana,Alofi,16978.62
Ljubljana,Kingston,17030.31
Ljubljana,Saipan,11651.3
Ljubljana,Oslo,1563.11
Ljubljana,Muscat,4653.53
Ljubljana,Islamabad,5071.93
Ljubljana,Melekeok,11638.88
Ljubljana,Panama City,9609.17
Ljubljana,Port Moresby,13971.02
Ljubljana,Asuncion,10726.83
Ljubljana,Lima,11084.49
Ljubljana,Manila,10076.25
Ljubljana,Adamstown,16104.18
Ljubljana,Warsaw,835.41
Ljubljana,Lisbon,2100.95
Ljubljana,San Juan,7840.29
Ljubljana,Doha,4011.18
Ljubljana,Bucharest,926.15
Ljubljana,Moscow,1935.19
Ljubljana,Kigali,5532.75
Ljubljana,Gustavia,7632.85
Ljubljana,Jamestown,7159.67
Ljubljana,Basseterre,7666.84
Ljubljana,Castries,7786.88
Ljubljana,Saint-Pierre,5244.19
Ljubljana,Kingstown,7870.68
Ljubljana,Apia,16382.58
Ljubljana,San Marino,287.65
Ljubljana,Sao Tome,5121.84
Ljubljana,Riyadh,3723.74
Ljubljana,Dakar,4587.41
Ljubljana,Belgrade,487.13
Ljubljana,Victoria,6914.85
Ljubljana,Freetown,4935.18
Ljubljana,Singapore,9856.49
Ljubljana,Philipsburg,7636.89
Ljubljana,Bratislava,305.68
Ljubljana,Ljubljana,0.0
Ljubljana,Honiara,14791.75
Ljubljana,Mogadishu,5721.55
Ljubljana,Pretoria,8065.1
Ljubljana,Juba,4855.62
Ljubljana,Madrid,1601.62
Ljubljana,Colombo,7563.22
Ljubljana,Khartoum,3770.56
Ljubljana,Paramaribo,7981.17
Ljubljana,Longyearbyen,3584.7
Ljubljana,Mbabane,8187.75
Ljubljana,Stockholm,1496.81
Ljubljana,Bern,549.65
Ljubljana,Damascus,2316.08
Ljubljana,Taipei,9253.62
Ljubljana,Dushanbe,4461.51
Ljubljana,Dar es Salaam,6349.63
Ljubljana,Bangkok,8615.66
Ljubljana,Dili,12317.05
Ljubljana,Lome,4607.17
Ljubljana,Nuku'alofa,17104.02
Ljubljana,Port of Spain,8087.3
Ljubljana,Tunis,1088.87
Ljubljana,Ankara,1638.47
Ljubljana,Ashgabat,3694.17
Ljubljana,Grand Turk,7995.57
Ljubljana,Funafuti,15596.94
Ljubljana,Kampala,5365.34
Ljubljana,Kyiv,1281.21
Ljubljana,Abu Dhabi,4278.97
Ljubljana,London,1229.26
Ljubljana,Washington,7140.02
Ljubljana,Montevideo,11418.93
Ljubljana,Tashkent,4356.81
Ljubljana,Port-Vila,16050.11
Ljubljana,Caracas,8514.3
Ljubljana,Hanoi,8455.1
Ljubljana,Charlotte Amalie,7758.11
Ljubljana,Mata-Utu,16394.62
Ljubljana,Sanaa,4384.03
Ljubljana,Lusaka,6946.3
Ljubljana,Harare,7265.79
Ljubljana,Washington,7140.02
Ljubljana,,5296.26
Ljubljana,North Nicosia,1991.53
Ljubljana,,5296.26
Ljubljana,,5296.26
Ljubljana,Diego Garcia,8225.44
Ljubljana,,5296.26
Honiara,Hargeisa,13009.09
Honiara,King Edward Point,12776.82
Honiara,Port-aux-Français,9200.96
Honiara,Jerusalem,13833.18
Honiara,Mariehamn,13483.37
Honiara,Yaren,1249.78
Honiara,Marigot,15294.51
Honiara,Atafu,3099.35
Honiara,El-Aaiún,17917.95
Honiara,Kabul,10670.94
Honiara,Tirana,14750.88
Honiara,Algiers,16195.96
Honiara,Pago Pago,3239.88
Honiara,Andorra la Vella,15784.89
Honiara,Luanda,15824.96
Honiara,The Valley,15296.24
Honiara,Saint John's,15435.08
Honiara,Buenos Aires,13668.53
Honiara,Yerevan,12841.37
Honiara,Oranjestad,14569.76
Honiara,Canberra,3065.01
Honiara,Vienna,14530.57
Honiara,Baku,12385.97
Honiara,Nassau,13744.4
Honiara,Manama,12403.32
Honiara,Dhaka,8400.32
Honiara,Bridgetown,15700.82
Honiara,Minsk,13524.82
Honiara,Brussels,14902.08
Honiara,Belmopan,12574.26
Honiara,Porto-Novo,17516.57
Honiara,Hamilton,14780.77
Honiara,Thimphu,8598.32
Honiara,La Paz,14005.65
Honiara,Sarajevo,14694.36
Honiara,Gaborone,13772.87
Honiara,Brasilia,15872.83
Honiara,Road Town,15129.22
Honiara,Bandar Seri Begawan,5238.86
Honiara,Sofia,14423.85
Honiara,Ouagadougou,17984.04
Honiara,Rangoon,7597.51
Honiara,Bujumbura,14375.87
Honiara,Phnom Penh,6517.49
Honiara,Yaounde,16493.62
Honiara,Ottawa,13402.18
Honiara,Praia,19298.05
Honiara,George Town,13360.33
Honiara,Bangui,15732.72
Honiara,N'Djamena,16190.1
Honiara,Santiago,12867.94
Honiara,Beijing,7068.93
Honiara,The Settlement,5941.16
Honiara,West Island,6894.48
Honiara,Bogota,14047.97
Honiara,Moroni,12651.64
Honiara,Kinshasa,15826.79
Honiara,Brazzaville,15831.22
Honiara,Avarua,4502.5
Honiara,San Jose,13020.53
Honiara,Yamoussoukro,18381.25
Honiara,Zagreb,14720.45
Honiara,Havana,13251.41
Honiara,Willemstad,14689.81
Honiara,Nicosia,13918.18
Honiara,Prague,14496.22
Honiara,Copenhagen,14140.18
Honiara,Djibouti,13127.38
Honiara,Roseau,15498.44
Honiara,Santo Domingo,14572.5
Honiara,Quito,13473.14
Honiara,Cairo,14244.8
Honiara,San Salvador,12501.61
Honiara,Malabo,16787.54
Honiara,Asmara,13605.51
Honiara,Tallinn,13323.51
Honiara,Addis Ababa,13588.53
Honiara,Stanley,12329.18
Honiara,Torshavn,14071.32
Honiara,Suva,2214.28
Honiara,Helsinki,13264.63
Honiara,Paris,15163.85
Honiara,Papeete,5523.28
Honiara,Libreville,16616.26
Honiara,Banjul,19432.04
Honiara,Tbilisi,12784.84
Honiara,Berlin,14360.13
Honiara,Accra,17805.42
Honiara,Gibraltar,16699.19
Honiara,Athens,14626.07
Honiara,Nuuk,13438.96
Honiara,Saint George's,15469.78
Honiara,Hagatna,3039.94
Honiara,Guatemala City,12368.01
Honiara,Saint Peter Port,15281.25
Honiara,Conakry,19339.25
Honiara,Bissau,19471.16
Honiara,Georgetown,15829.45
Honiara,Port-au-Prince,14315.53
Honiara,Vatican City,15214.98
Honiara,Tegucigalpa,12718.7
Honiara,Budapest,14418.21
Honiara,Reykjavik,13928.69
Honiara,New Delhi,9812.44
Honiara,Jakarta,5866.47
Honiara,Tehran,12292.11
Honiara,Baghdad,12956.09
Honiara,Dublin,14982.77
Honiara,Douglas,14855.73
Honiara,Jerusalem,13833.18
Honiara,Rome,15212.85
Honiara,Kingston,13845.36
Honiara,Tokyo,5425.68
Honiara,Saint Helier,15293.92
Honiara,Amman,13764.28
Honiara,Astana,10716.65
Honiara,Nairobi,13622.05
Honiara,Tarawa,1421.54
Honiara,Pyongyang,6426.08
Honiara,Seoul,6232.29
Honiara,Pristina,14577.93
Honiara,Kuwait City,12651.81
Honiara,Bishkek,10341.62
Honiara,Vientiane,6992.78
Honiara,Riga,13517.85
Honiara,Beirut,13761.39
Honiara,Maseru,13362.38
Honiara,Monrovia,18956.08
Honiara,Tripoli,15737.35
Honiara,Vaduz,14986.1
Honiara,Vilnius,13601.07
Honiara,Luxembourg,14938.94
Honiara,Skopje,14596.34
Honiara,Antananarivo,11983.35
Honiara,Lilongwe,13547.63
Honiara,Kuala Lumpur,6609.0
Honiara,Male,9704.67
Honiara,Bamako,18670.27
Honiara,Valletta,15460.71
Honiara,Majuro,2225.02
Honiara,Nouakchott,18957.1
Honiara,Port Louis,10938.23
Honiara,Mexico City,11498.8
Honiara,Palikir,1819.01
Honiara,Chisinau,13814.79
Honiara,Monaco,15374.7
Honiara,Ulaanbaatar,8212.6
Honiara,Podgorica,14724.45
Honiara,Plymouth,15400.22
Honiara,Rabat,16969.43
Honiara,Maputo,13116.0
Honiara,Windhoek,14643.65
Honiara,Kathmandu,9014.66
Honiara,Amsterdam,14739.87
Honiara,Noumea,1580.83
Honiara,Wellington,3820.34
Honiara,Managua,12806.51
Honiara,Niamey,17575.77
Honiara,Abuja,17006.3
Honiara,Alofi,3414.2
Honiara,Kingston,2327.4
Honiara,Saipan,3142.55
Honiara,Oslo,13845.53
Honiara,Muscat,11583.56
Honiara,Islamabad,10304.55
Honiara,Melekeok,3373.72
Honiara,Panama City,13507.55
Honiara,Port Moresby,1401.98
Honiara,Asuncion,14420.12
Honiara,Lima,13294.58
Honiara,Manila,5057.53
Honiara,Adamstown,7563.12
Honiara,Warsaw,13991.69
Honiara,Lisbon,16584.47
Honiara,San Juan,14970.94
Honiara,Doha,12305.63
Honiara,Bucharest,14134.18
Honiara,Moscow,12857.45
Honiara,Kigali,14339.61
Honiara,Gustavia,15321.12
Honiara,Jamestown,16792.04
Honiara,Basseterre,15341.42
Honiara,Castries,15548.29
Honiara,Saint-Pierre,14648.18
Honiara,Kingstown,15527.28
Honiara,Apia,3120.08
Honiara,San Marino,15070.74
Honiara,Sao Tome,16900.32
Honiara,Riyadh,12793.8
Honiara,Dakar,19366.3
Honiara,Belgrade,14496.57
Honiara,Victoria,11518.97
Honiara,Freetown,19279.07
Honiara,Singapore,6330.53
Honiara,Philipsburg,15300.3
Honiara,Bratislava,14490.91
Honiara,Ljubljana,14791.75
Honiara,Honiara,0.0
Honiara,Mogadishu,12758.54
Honiara,Pretoria,13511.88
Honiara,Juba,14311.79
Honiara,Madrid,16215.37
Honiara,Colombo,9066.84
Honiara,Khartoum,14292.56
Honiara,Paramaribo,16143.12
Honiara,Longyearbyen,12103.71
Honiara,Mbabane,13224.44
Honiara,Stockholm,13618.98
Honiara,Bern,15108.01
Honiara,Damascus,13697.24
Honiara,Taipei,5649.49
Honiara,Dushanbe,10761.48
Honiara,Dar es Salaam,13213.87
Honiara,Bangkok,7047.72
Honiara,Dili,3776.67
Honiara,Lome,17662.37
Honiara,Nuku'alofa,2960.05
Honiara,Port of Spain,15491.8
Honiara,Tunis,15721.28
Honiara,Ankara,13810.5
Honiara,Ashgabat,11664.39
Honiara,Grand Turk,14416.76
Honiara,Funafuti,2120.82
Honiara,Kampala,14123.18
Honiara,Kyiv,13535.06
Honiara,Abu Dhabi,12017.03
Honiara,London,14999.1
Honiara,Washington,13509.95
Honiara,Montevideo,13811.69
Honiara,Tashkent,10755.19
Honiara,Port-Vila,1288.96
Honiara,Caracas,14906.04
Honiara,Hanoi,6807.52
Honiara,Charlotte Amalie,15096.63
Honiara,Mata-Utu,3103.71
Honiara,Sanaa,13040.47
Honiara,Lusaka,14033.34
Honiara,Harare,13656.4
Honiara,Washington,13509.95
Honiara,,17576.53
Honiara,North Nicosia,13917.71
Honiara,,17576.53
Honiara,,17576.53
Honiara,Diego Garcia,9619.48
Honiara,,17576.53
Mogadishu,Hargeisa,839.66
Mogadishu,King Edward Point,9662.98
Mogadishu,Port-aux-Français,6178.9
Mogadishu,Jerusalem,3454.21
Mogadishu,Mariehamn,6797.07
Mogadishu,Yaren,13534.88
Mogadishu,Marigot,11887.73
Mogadishu,Atafu,15847.47
Mogadishu,El-Aaiún,6815.94
Mogadishu,Kabul,4361.98
Mogadishu,Tirana,5044.24
Mogadishu,Algiers,5789.83
Mogadishu,Pago Pago,15848.25
Mogadishu,Andorra la Vella,6243.92
Mogadishu,Luanda,3761.75
Mogadishu,The Valley,11882.13
Mogadishu,Saint John's,11772.25
Mogadishu,Buenos Aires,11425.02
Mogadishu,Yerevan,4220.35
